cutoff_shell,series,curve_index,point_index,k_path_fraction,energy_ev,source_pdf
20,model,7,85,0.95822658,1.22497295,band_20.pdf
20,model,7,86,0.96518881,1.50053273,band_20.pdf
20,model,7,87,0.97215105,1.74489802,band_20.pdf
20,model,7,88,0.97911329,1.94933580,band_20.pdf
20,model,7,89,0.98607553,2.10282026,band_20.pdf
20,model,7,90,0.99303776,2.18885378,band_20.pdf
20,model,7,91,1.00000000,2.20795367,band_20.pdf
20,model,7,92,1.00000000,2.20795367,band_20.pdf
20,model,8,0,0.00000000,-0.35859511,band_20.pdf
20,model,8,1,0.01606884,-0.36565860,band_20.pdf
20,model,8,2,0.04018603,-0.38215170,band_20.pdf
20,model,8,3,0.05628272,-0.37562630,band_20.pdf
20,model,8,4,0.06430322,-0.36403088,band_20.pdf
20,model,8,5,0.07235157,-0.34559765,band_20.pdf
20,model,8,6,0.08039991,-0.31908868,band_20.pdf
20,model,8,7,0.08842041,-0.28273168,band_20.pdf
20,model,8,8,0.09646875,-0.23424201,band_20.pdf
20,model,8,9,0.10451710,-0.17271422,band_20.pdf
20,model,8,10,0.11253760,-0.09786209,band_20.pdf
20,model,8,11,0.12058594,-0.00270212,band_20.pdf
20,model,8,12,0.12863429,0.11068063,band_20.pdf
20,model,8,13,0.13665478,0.24148098,band_20.pdf
20,model,8,14,0.14470313,0.38843252,band_20.pdf
20,model,8,15,0.15275148,0.55001451,band_20.pdf
20,model,8,16,0.16079982,0.72453242,band_20.pdf
20,model,8,17,0.17686866,1.10393738,band_20.pdf
20,model,8,18,0.20098585,1.69280589,band_20.pdf
20,model,8,19,0.20903420,1.86975877,band_20.pdf
20,model,8,20,0.21705470,2.02271574,band_20.pdf
20,model,8,21,0.22510304,2.14182866,band_20.pdf
20,model,8,22,0.23315139,2.21788056,band_20.pdf
20,model,8,23,0.24117188,2.24407314,band_20.pdf
20,model,8,24,0.24685307,2.23547679,band_20.pdf
20,model,8,25,0.25256210,2.20139818,band_20.pdf
20,model,8,26,0.25824329,2.13650268,band_20.pdf
20,model,8,27,0.26392447,2.04843932,band_20.pdf
20,model,8,28,0.26960566,1.94085931,band_20.pdf
20,model,8,29,0.27528684,1.81626157,band_20.pdf
20,model,8,30,0.28096803,1.67747530,band_20.pdf
20,model,8,31,0.29233040,1.37231126,band_20.pdf
20,model,8,32,0.30372062,1.06544195,band_20.pdf
20,model,8,33,0.30940180,0.92813397,band_20.pdf
20,model,8,34,0.31508299,0.81136579,band_20.pdf
20,model,8,35,0.32076417,0.72159994,band_20.pdf
20,model,8,36,0.32644536,0.66334892,band_20.pdf
20,model,8,37,0.33212655,0.63829490,band_20.pdf
20,model,8,38,0.33780773,0.64508312,band_20.pdf
20,model,8,39,0.34348892,0.67984836,band_20.pdf
20,model,8,40,0.34919795,0.73720212,band_20.pdf
20,model,8,41,0.35487914,0.81121512,band_20.pdf
20,model,8,42,0.36624151,0.98638268,band_20.pdf
20,model,8,43,0.37760388,1.16435924,band_20.pdf
20,model,8,44,0.38328506,1.23249502,band_20.pdf
20,model,8,45,0.39467528,0.70719278,band_20.pdf
20,model,8,46,0.40035647,0.48115265,band_20.pdf
20,model,8,47,0.40603765,0.31851160,band_20.pdf
20,model,8,48,0.41171884,0.25699246,band_20.pdf
20,model,8,49,0.41740002,0.21851184,band_20.pdf
20,model,8,50,0.42308121,0.14634821,band_20.pdf
20,model,8,51,0.43444358,-0.06267957,band_20.pdf
20,model,8,52,0.44015261,-0.13928194,band_20.pdf
20,model,8,53,0.44583380,-0.22496365,band_20.pdf
20,model,8,54,0.45151498,-0.32173096,band_20.pdf
20,model,8,55,0.46287735,-0.54245619,band_20.pdf
20,model,8,56,0.46855854,-0.65951107,band_20.pdf
20,model,8,57,0.47423972,-0.74723624,band_20.pdf
20,model,8,58,0.47992091,-0.76317140,band_20.pdf
20,model,8,59,0.48562994,-0.75107824,band_20.pdf
20,model,8,60,0.49131113,-0.72396867,band_20.pdf
20,model,8,61,0.50267350,-0.64519664,band_20.pdf
20,model,8,62,0.51971705,-0.51868744,band_20.pdf
20,model,8,63,0.53110727,-0.45329389,band_20.pdf
20,model,8,64,0.54246965,-0.40779743,band_20.pdf
20,model,8,65,0.55383202,-0.37816372,band_20.pdf
20,model,8,66,0.56519439,-0.35964363,band_20.pdf
20,model,8,67,0.57658460,-0.35747799,band_20.pdf
20,model,8,68,0.59619027,-0.36353491,band_20.pdf
20,model,8,69,0.60315250,-0.38295783,band_20.pdf
20,model,8,70,0.61011474,-0.41340276,band_20.pdf
20,model,8,71,0.61707697,-0.45367527,band_20.pdf
20,model,8,72,0.62403921,-0.50364888,band_20.pdf
20,model,8,73,0.63100145,-0.56340616,band_20.pdf
20,model,8,74,0.63796368,-0.63290393,band_20.pdf
20,model,8,75,0.64492592,-0.71166079,band_20.pdf
20,model,8,76,0.66581263,-0.97290021,band_20.pdf
20,model,8,77,0.67277487,-0.80065138,band_20.pdf
20,model,8,78,0.67973711,-0.53337430,band_20.pdf
20,model,8,79,0.68669934,-0.23656536,band_20.pdf
20,model,8,80,0.69366158,0.09085471,band_20.pdf
20,model,8,81,0.70062382,0.45104686,band_20.pdf
20,model,8,82,0.70758605,0.84528354,band_20.pdf
20,model,8,83,0.71454829,1.27273904,band_20.pdf
20,model,8,84,0.72151053,1.67603883,band_20.pdf
20,model,8,85,0.73543500,1.73710419,band_20.pdf
20,model,8,86,0.75632171,1.81051540,band_20.pdf
20,model,8,87,0.77024618,1.84670295,band_20.pdf
20,model,8,88,0.78417066,1.86900347,band_20.pdf
20,model,8,89,0.79113290,1.87368958,band_20.pdf
20,model,8,90,0.80505737,1.85835934,band_20.pdf
20,model,8,91,0.81898184,1.82086774,band_20.pdf
20,model,8,92,0.83290632,1.76231468,band_20.pdf
20,model,8,93,0.86075526,1.62557939,band_20.pdf
20,model,8,94,0.86771750,1.60070188,band_20.pdf
20,model,8,95,0.87467974,1.58372792,band_20.pdf
20,model,8,96,0.88164197,1.57593722,band_20.pdf
20,model,8,97,0.88860421,1.57823859,band_20.pdf
20,model,8,98,0.89556645,1.59128779,band_20.pdf
20,model,8,99,0.90252868,1.61546825,band_20.pdf
20,model,8,100,0.90949092,1.65073644,band_20.pdf
20,model,8,101,0.91645316,1.69642310,band_20.pdf
20,model,8,102,0.93037763,1.80563491,band_20.pdf
20,model,8,103,0.95822658,2.04792321,band_20.pdf
20,model,8,104,0.96518881,2.09985537,band_20.pdf
20,model,8,105,0.97215105,2.14413370,band_20.pdf
20,model,8,106,0.97911329,2.17977018,band_20.pdf
20,model,8,107,0.99303776,2.23044368,band_20.pdf
20,model,8,108,1.00000000,2.24407314,band_20.pdf
20,model,8,109,1.00000000,2.24407314,band_20.pdf
20,model,9,0,0.00000000,-0.32724351,band_20.pdf
20,model,9,1,0.00804834,-0.32480474,band_20.pdf
20,model,9,2,0.01606884,-0.31395798,band_20.pdf
20,model,9,3,0.02411719,-0.28866632,band_20.pdf
20,model,9,4,0.03216554,-0.24747303,band_20.pdf
20,model,9,5,0.04018603,-0.19138379,band_20.pdf
20,model,9,6,0.04823438,-0.12141559,band_20.pdf
20,model,9,7,0.05628272,-0.03863727,band_20.pdf
20,model,9,8,0.06430322,0.05561537,band_20.pdf
20,model,9,9,0.07235157,0.15979188,band_20.pdf
20,model,9,10,0.08039991,0.27224254,band_20.pdf
20,model,9,11,0.08842041,0.16233142,band_20.pdf
20,model,9,12,0.09646875,-0.06554297,band_20.pdf
20,model,9,13,0.10451710,-0.17099567,band_20.pdf
20,model,9,14,0.11253760,-0.08987428,band_20.pdf
20,model,9,15,0.12058594,0.01904639,band_20.pdf
20,model,9,16,0.12863429,0.27938405,band_20.pdf
20,model,9,17,0.13665478,0.73172856,band_20.pdf
20,model,9,18,0.14470313,1.28706668,band_20.pdf
20,model,9,19,0.15275148,1.44225469,band_20.pdf
20,model,9,20,0.16882032,1.68864579,band_20.pdf
20,model,9,21,0.17686866,1.80079885,band_20.pdf
20,model,9,22,0.18491701,1.90308529,band_20.pdf
20,model,9,23,0.19293751,1.99383856,band_20.pdf
20,model,9,24,0.20098585,2.07183540,band_20.pdf
20,model,9,25,0.20903420,2.13650108,band_20.pdf
20,model,9,26,0.21705470,2.18829371,band_20.pdf
20,model,9,27,0.22510304,2.22955318,band_20.pdf
20,model,9,28,0.23315139,2.26319638,band_20.pdf
20,model,9,29,0.24117188,2.27848680,band_20.pdf
20,model,9,30,0.25256210,2.25881665,band_20.pdf
20,model,9,31,0.26392447,2.26555006,band_20.pdf
20,model,9,32,0.28664922,2.30386971,band_20.pdf
20,model,9,33,0.30940180,2.35356472,band_20.pdf
20,model,9,34,0.33212655,2.41952005,band_20.pdf
20,model,9,35,0.34919795,2.46725746,band_20.pdf
20,model,9,36,0.36056032,2.48847114,band_20.pdf
20,model,9,37,0.36624151,2.20611705,band_20.pdf
20,model,9,38,0.37760388,1.56325614,band_20.pdf
20,model,9,39,0.38328506,1.27165332,band_20.pdf
20,model,9,40,0.38896625,1.31617172,band_20.pdf
20,model,9,41,0.39467528,1.37251116,band_20.pdf
20,model,9,42,0.40035647,1.41427874,band_20.pdf
20,model,9,43,0.40603765,1.43988756,band_20.pdf
20,model,9,44,0.41171884,1.44851169,band_20.pdf
20,model,9,45,0.42876239,1.44183000,band_20.pdf
20,model,9,46,0.44015261,1.42407226,band_20.pdf
20,model,9,47,0.45151498,1.39362863,band_20.pdf
20,model,9,48,0.46855854,1.33227017,band_20.pdf
20,model,9,49,0.47992091,1.28761437,band_20.pdf
20,model,9,50,0.48562994,1.22692091,band_20.pdf
20,model,9,51,0.51403587,0.51890405,band_20.pdf
20,model,9,52,0.52539824,0.26717618,band_20.pdf
20,model,9,53,0.53678846,0.04730851,band_20.pdf
20,model,9,54,0.54246965,-0.04716720,band_20.pdf
20,model,9,55,0.54815083,-0.12956041,band_20.pdf
20,model,9,56,0.55383202,-0.19888097,band_20.pdf
20,model,9,57,0.55951320,-0.25439556,band_20.pdf
20,model,9,58,0.56519439,-0.29527033,band_20.pdf
20,model,9,59,0.57087557,-0.31946887,band_20.pdf
20,model,9,60,0.57658460,-0.32675495,band_20.pdf
20,model,9,61,0.58922803,-0.32529745,band_20.pdf
20,model,9,62,0.59619027,-0.30522198,band_20.pdf
20,model,9,63,0.60315250,-0.25604325,band_20.pdf
20,model,9,64,0.61011474,-0.18138172,band_20.pdf
20,model,9,65,0.61707697,-0.08262363,band_20.pdf
20,model,9,66,0.62403921,0.03939144,band_20.pdf
20,model,9,67,0.63100145,0.18321995,band_20.pdf
20,model,9,68,0.63796368,0.34684642,band_20.pdf
20,model,9,69,0.64492592,0.52810733,band_20.pdf
20,model,9,70,0.65188816,0.72539394,band_20.pdf
20,model,9,71,0.65885040,0.93813171,band_20.pdf
20,model,9,72,0.66581263,1.16673965,band_20.pdf
20,model,9,73,0.67277487,1.40844447,band_20.pdf
20,model,9,74,0.67973711,1.50560631,band_20.pdf
20,model,9,75,0.70062382,1.58715571,band_20.pdf
20,model,9,76,0.71454829,1.64888820,band_20.pdf
20,model,9,77,0.72847276,1.73696845,band_20.pdf
20,model,9,78,0.74239724,1.78963167,band_20.pdf
20,model,9,79,0.75632171,1.83138355,band_20.pdf
20,model,9,80,0.77024618,1.86054292,band_20.pdf
20,model,9,81,0.78417066,1.87400080,band_20.pdf
20,model,9,82,0.80505737,1.86892787,band_20.pdf
20,model,9,83,0.81898184,1.84185510,band_20.pdf
20,model,9,84,0.83290632,1.79232491,band_20.pdf
20,model,9,85,0.86771750,1.63764525,band_20.pdf
20,model,9,86,0.87467974,1.61838153,band_20.pdf
20,model,9,87,0.88164197,1.60717732,band_20.pdf
20,model,9,88,0.88860421,1.60513706,band_20.pdf
20,model,9,89,0.89556645,1.61313572,band_20.pdf
20,model,9,90,0.90252868,1.63177424,band_20.pdf
20,model,9,91,0.90949092,1.66120805,band_20.pdf
20,model,9,92,0.91645316,1.70094141,band_20.pdf
20,model,9,93,0.92341540,1.75114643,band_20.pdf
20,model,9,94,0.93733987,1.87896804,band_20.pdf
20,model,9,95,0.95822658,2.07530680,band_20.pdf
20,model,9,96,0.96518881,2.13113126,band_20.pdf
20,model,9,97,0.97215105,2.17866722,band_20.pdf
20,model,9,98,0.97911329,2.21680171,band_20.pdf
20,model,9,99,0.98607553,2.24544740,band_20.pdf
20,model,9,100,0.99303776,2.26672969,band_20.pdf
20,model,9,101,1.00000000,2.27848680,band_20.pdf
20,model,9,102,1.00000000,2.27848680,band_20.pdf
20,model,10,0,0.00000000,1.57104251,band_20.pdf
20,model,10,1,0.00804834,1.55847761,band_20.pdf
20,model,10,2,0.01606884,1.52004813,band_20.pdf
20,model,10,3,0.02411719,1.45632526,band_20.pdf
20,model,10,4,0.03216554,1.36784254,band_20.pdf
20,model,10,5,0.04018603,1.25535443,band_20.pdf
20,model,10,6,0.04823438,1.11991567,band_20.pdf
20,model,10,7,0.05628272,0.96291834,band_20.pdf
20,model,10,8,0.06430322,0.78619197,band_20.pdf
20,model,10,9,0.07235157,0.59198792,band_20.pdf
20,model,10,10,0.08039991,0.38300588,band_20.pdf
20,model,10,11,0.08842041,0.39139936,band_20.pdf
20,model,10,12,0.10451710,0.64436640,band_20.pdf
20,model,10,13,0.14470313,1.31177244,band_20.pdf
20,model,10,14,0.15275148,1.91565972,band_20.pdf
20,model,10,15,0.16079982,2.58876749,band_20.pdf
20,model,10,16,0.17686866,4.01844431,band_20.pdf
20,model,10,17,0.18491701,4.78947662,band_20.pdf
20,model,10,18,0.19293751,5.61746070,band_20.pdf
20,model,10,19,0.20903420,7.42378467,band_20.pdf
20,model,10,20,0.21674244,8.28298041,band_20.pdf
20,model,11,0,0.27533848,8.28298041,band_20.pdf
20,model,11,1,0.29801159,6.63483920,band_20.pdf
20,model,11,2,0.31508299,5.48535162,band_20.pdf
20,model,11,3,0.34919795,3.24929929,band_20.pdf
20,model,11,4,0.36056032,2.54799830,band_20.pdf
20,model,11,5,0.36624151,2.50225021,band_20.pdf
20,model,11,6,0.38328506,2.52007639,band_20.pdf
20,model,11,7,0.38896625,2.40612172,band_20.pdf
20,model,11,8,0.39467528,2.17619361,band_20.pdf
20,model,11,9,0.40035647,1.99148832,band_20.pdf
20,model,11,10,0.40603765,1.86934030,band_20.pdf
20,model,11,11,0.41171884,1.82610094,band_20.pdf
20,model,11,12,0.42876239,1.81741850,band_20.pdf
20,model,11,13,0.44015261,1.80116524,band_20.pdf
20,model,11,14,0.45719617,1.76042899,band_20.pdf
20,model,11,15,0.46287735,1.74119325,band_20.pdf
20,model,11,16,0.46855854,1.68045932,band_20.pdf
20,model,11,17,0.47992091,1.39349881,band_20.pdf
20,model,11,18,0.48562994,1.28517981,band_20.pdf
20,model,11,19,0.49131113,1.26345594,band_20.pdf
20,model,11,20,0.50267350,1.24860283,band_20.pdf
20,model,11,21,0.50835468,1.25143844,band_20.pdf
20,model,11,22,0.51403587,1.26169954,band_20.pdf
20,model,11,23,0.51971705,1.27942310,band_20.pdf
20,model,11,24,0.53110727,1.33457379,band_20.pdf
20,model,11,25,0.56519439,1.53620505,band_20.pdf
20,model,11,26,0.57087557,1.55574812,band_20.pdf
20,model,11,27,0.57658460,1.56778251,band_20.pdf
20,model,11,28,0.58226579,1.57104251,band_20.pdf
20,model,11,29,0.59619027,1.56048683,band_20.pdf
20,model,11,30,0.61011474,1.53234830,band_20.pdf
20,model,11,31,0.63100145,1.48289046,band_20.pdf
20,model,11,32,0.64492592,1.46383654,band_20.pdf
20,model,11,33,0.65885040,1.46556403,band_20.pdf
20,model,11,34,0.66581263,1.47520054,band_20.pdf
20,model,11,35,0.67277487,1.49276022,band_20.pdf
20,model,11,36,0.67973711,1.53725380,band_20.pdf
20,model,11,37,0.70062382,1.62132308,band_20.pdf
20,model,11,38,0.71454829,1.68418975,band_20.pdf
20,model,11,39,0.72151053,1.76237416,band_20.pdf
20,model,11,40,0.72847276,2.23584135,band_20.pdf
20,model,11,41,0.73543500,2.76525581,band_20.pdf
20,model,11,42,0.74239724,3.33963688,band_20.pdf
20,model,11,43,0.74935947,3.97365343,band_20.pdf
20,model,11,44,0.75632171,4.68739382,band_20.pdf
20,model,11,45,0.76328395,5.50228244,band_20.pdf
20,model,11,46,0.77024618,6.43597760,band_20.pdf
20,model,11,47,0.77720842,7.49811559,band_20.pdf
20,model,11,48,0.78180470,8.28298041,band_20.pdf
20,model,12,0,0.81246781,8.28298041,band_20.pdf
20,model,12,1,0.81898184,7.84444661,band_20.pdf
20,model,12,2,0.82594408,7.42481025,band_20.pdf
20,model,12,3,0.83290632,7.06057289,band_20.pdf
20,model,12,4,0.83986855,6.75707520,band_20.pdf
20,model,12,5,0.84683079,6.51809952,band_20.pdf
20,model,12,6,0.85379303,6.34575222,band_20.pdf
20,model,12,7,0.86075526,6.24073049,band_20.pdf
20,model,12,8,0.86771750,6.20247489,band_20.pdf
20,model,12,9,0.87467974,6.22916878,band_20.pdf
20,model,12,10,0.88164197,6.31737505,band_20.pdf
20,model,12,11,0.88860421,6.46143457,band_20.pdf
20,model,12,12,0.89556645,6.65296529,band_20.pdf
20,model,12,13,0.90252868,6.88081954,band_20.pdf
20,model,12,14,0.91645316,7.39325927,band_20.pdf
20,model,12,15,0.93037763,7.90555012,band_20.pdf
20,model,12,16,0.94140459,8.28298041,band_20.pdf
20,model,12,17,0.94140459,8.28298041,band_20.pdf
20,model,13,0,0.00000000,1.57223067,band_20.pdf
20,model,13,1,0.00804834,1.57764440,band_20.pdf
20,model,13,2,0.01606884,1.59419888,band_20.pdf
20,model,13,3,0.02411719,1.62025099,band_20.pdf
20,model,13,4,0.04018603,1.69410164,band_20.pdf
20,model,13,5,0.05628272,1.78955987,band_20.pdf
20,model,13,6,0.07235157,1.90282922,band_20.pdf
20,model,13,7,0.08842041,2.02990382,band_20.pdf
20,model,13,8,0.09646875,2.10042356,band_20.pdf
20,model,13,9,0.10451710,2.18188148,band_20.pdf
20,model,13,10,0.11253760,2.28396777,band_20.pdf
20,model,13,11,0.12058594,2.41938977,band_20.pdf
20,model,13,12,0.12863429,2.60078062,band_20.pdf
20,model,13,13,0.13665478,2.83707995,band_20.pdf
20,model,13,14,0.14470313,3.13246339,band_20.pdf
20,model,13,15,0.15275148,3.49042034,band_20.pdf
20,model,13,16,0.16079982,3.92033231,band_20.pdf
20,model,13,17,0.16882032,4.44061980,band_20.pdf
20,model,13,18,0.17686866,5.07360828,band_20.pdf
20,model,13,19,0.18491701,5.83383707,band_20.pdf
20,model,13,20,0.19293751,6.71512348,band_20.pdf
20,model,13,21,0.20584927,8.28298041,band_20.pdf
20,model,14,0,0.29442846,8.28298041,band_20.pdf
20,model,14,1,0.30940180,7.08530300,band_20.pdf
20,model,14,2,0.32076417,6.26504177,band_20.pdf
20,model,14,3,0.33212655,5.54201971,band_20.pdf
20,model,14,4,0.34348892,4.88210546,band_20.pdf
20,model,14,5,0.37760388,2.97048627,band_20.pdf
20,model,14,6,0.38328506,2.67999671,band_20.pdf
20,model,14,7,0.38896625,2.53135051,band_20.pdf
20,model,14,8,0.41171884,2.53702848,band_20.pdf
20,model,14,9,0.41740002,2.52748393,band_20.pdf
20,model,14,10,0.42308121,2.49897776,band_20.pdf
20,model,14,11,0.42876239,2.45189920,band_20.pdf
20,model,14,12,0.43444358,2.38690753,band_20.pdf
20,model,14,13,0.44015261,2.30492527,band_20.pdf
20,model,14,14,0.44583380,2.20719660,band_20.pdf
20,model,14,15,0.45151498,2.09533913,band_20.pdf
20,model,14,16,0.46287735,1.83986117,band_20.pdf
20,model,14,17,0.46855854,1.74136133,band_20.pdf
20,model,14,18,0.47423972,1.71707126,band_20.pdf
20,model,14,19,0.49131113,1.67064501,band_20.pdf
20,model,14,20,0.50835468,1.63864470,band_20.pdf
20,model,14,21,0.53678846,1.60213082,band_20.pdf
20,model,14,22,0.56519439,1.57622428,band_20.pdf
20,model,14,23,0.59619027,1.56223589,band_20.pdf
20,model,14,24,0.61707697,1.52273716,band_20.pdf
20,model,14,25,0.63100145,1.49662242,band_20.pdf
20,model,14,26,0.64492592,1.48402541,band_20.pdf
20,model,14,27,0.65885040,1.49146234,band_20.pdf
20,model,14,28,0.66581263,1.50343428,band_20.pdf
20,model,14,29,0.67277487,1.52275724,band_20.pdf
20,model,14,30,0.67973711,1.68850241,band_20.pdf
20,model,14,31,0.68669934,1.97225518,band_20.pdf
20,model,14,32,0.70062382,2.59260137,band_20.pdf
20,model,14,33,0.72151053,3.57170550,band_20.pdf
20,model,14,34,0.72847276,3.90906264,band_20.pdf
20,model,14,35,0.73543500,4.27236471,band_20.pdf
20,model,14,36,0.74239724,4.68834665,band_20.pdf
20,model,14,37,0.74935947,5.19067821,band_20.pdf
20,model,14,38,0.75632171,5.81402081,band_20.pdf
20,model,14,39,0.76328395,6.58665939,band_20.pdf
20,model,14,40,0.77024618,7.52350856,band_20.pdf
20,model,14,41,0.77505765,8.28298041,band_20.pdf
20,model,15,0,0.81305901,8.28298041,band_20.pdf
20,model,15,1,0.81898184,7.88198376,band_20.pdf
20,model,15,2,0.82594408,7.45978528,band_20.pdf
20,model,15,3,0.83290632,7.09297206,band_20.pdf
20,model,15,4,0.83986855,6.78684263,band_20.pdf
20,model,15,5,0.84683079,6.54525672,band_20.pdf
20,model,15,6,0.85379303,6.37053903,band_20.pdf
20,model,15,7,0.86075526,6.26373305,band_20.pdf
20,model,15,8,0.86771750,6.22469870,band_20.pdf
20,model,15,9,0.87467974,6.25202778,band_20.pdf
20,model,15,10,0.88164197,6.34258589,band_20.pdf
20,model,15,11,0.88860421,6.49083105,band_20.pdf
20,model,15,12,0.89556645,6.68827609,band_20.pdf
20,model,15,13,0.90252868,6.92346819,band_20.pdf
20,model,15,14,0.91645316,7.45316853,band_20.pdf
20,model,15,15,0.93037763,7.98397840,band_20.pdf
20,model,15,16,0.93871549,8.28298041,band_20.pdf
20,model,15,17,0.93871549,8.28298041,band_20.pdf
20,model,16,0,0.30173601,8.28298041,band_20.pdf
20,model,16,1,0.30940180,7.95603112,band_20.pdf
20,model,16,2,0.31508299,7.73522964,band_20.pdf
20,model,16,3,0.32076417,7.53943004,band_20.pdf
20,model,16,4,0.32644536,7.37256875,band_20.pdf
20,model,16,5,0.33212655,7.23606880,band_20.pdf
20,model,16,6,0.33780773,7.12902535,band_20.pdf
20,model,16,7,0.34348892,7.04854430,band_20.pdf
20,model,16,8,0.34919795,6.99028060,band_20.pdf
20,model,16,9,0.35487914,6.94899311,band_20.pdf
20,model,16,10,0.36624151,6.89571181,band_20.pdf
20,model,16,11,0.40603765,6.75136441,band_20.pdf
20,model,16,12,0.41171884,6.74696661,band_20.pdf
20,model,16,13,0.41740002,6.84978047,band_20.pdf
20,model,16,14,0.42308121,7.15149034,band_20.pdf
20,model,16,15,0.42876239,7.63479091,band_20.pdf
20,model,16,16,0.43448239,8.28298041,band_20.pdf
35,DFT,0,0,0.00000000,-8.50769996,band_35.pdf
35,DFT,0,1,0.00804834,-8.48509993,band_35.pdf
35,DFT,0,2,0.01606884,-8.41769996,band_35.pdf
35,DFT,0,3,0.02411719,-8.30599997,band_35.pdf
35,DFT,0,4,0.03216554,-8.15109996,band_35.pdf
35,DFT,0,5,0.04018603,-7.95449998,band_35.pdf
35,DFT,0,6,0.04823438,-7.71859997,band_35.pdf
35,DFT,0,7,0.05628272,-7.44629997,band_35.pdf
35,DFT,0,8,0.06430322,-7.14119998,band_35.pdf
35,DFT,0,9,0.07235157,-6.80849996,band_35.pdf
35,DFT,0,10,0.08842041,-6.08909996,band_35.pdf
35,DFT,0,11,0.10451710,-5.36899995,band_35.pdf
35,DFT,0,12,0.11253760,-5.04529994,band_35.pdf
35,DFT,0,13,0.12058594,-4.76800000,band_35.pdf
35,DFT,0,14,0.12863429,-4.55019996,band_35.pdf
35,DFT,0,15,0.13665478,-4.39800000,band_35.pdf
35,DFT,0,16,0.14470313,-4.31039996,band_35.pdf
35,DFT,0,17,0.15275148,-4.27840000,band_35.pdf
35,DFT,0,18,0.16079982,-4.29120000,band_35.pdf
35,DFT,0,19,0.16882032,-4.33699999,band_35.pdf
35,DFT,0,20,0.17686866,-4.40470000,band_35.pdf
35,DFT,0,21,0.20903420,-4.72509995,band_35.pdf
35,DFT,0,22,0.21705470,-4.78769995,band_35.pdf
35,DFT,0,23,0.22510304,-4.83450000,band_35.pdf
35,DFT,0,24,0.23315139,-4.86279997,band_35.pdf
35,DFT,0,25,0.24117188,-4.87239998,band_35.pdf
35,DFT,0,26,0.24685307,-4.86759995,band_35.pdf
35,DFT,0,27,0.25256210,-4.85309995,band_35.pdf
35,DFT,0,28,0.25824329,-4.82979997,band_35.pdf
35,DFT,0,29,0.26392447,-4.79779996,band_35.pdf
35,DFT,0,30,0.27528684,-4.71100000,band_35.pdf
35,DFT,0,31,0.28664922,-4.60159996,band_35.pdf
35,DFT,0,32,0.30372062,-4.42650000,band_35.pdf
35,DFT,0,33,0.30940180,-4.37549999,band_35.pdf
35,DFT,0,34,0.31508299,-4.33359999,band_35.pdf
35,DFT,0,35,0.32076417,-4.30419995,band_35.pdf
35,DFT,0,36,0.32644536,-4.29029996,band_35.pdf
35,DFT,0,37,0.33212655,-4.29419996,band_35.pdf
35,DFT,0,38,0.33780773,-4.31649995,band_35.pdf
35,DFT,0,39,0.34348892,-4.35629997,band_35.pdf
35,DFT,0,40,0.34919795,-4.41089995,band_35.pdf
35,DFT,0,41,0.36056032,-4.55000000,band_35.pdf
35,DFT,0,42,0.37760388,-4.77239999,band_35.pdf
35,DFT,0,43,0.38328506,-4.83679994,band_35.pdf
35,DFT,0,44,0.38896625,-4.89219995,band_35.pdf
35,DFT,0,45,0.39467528,-4.93689995,band_35.pdf
35,DFT,0,46,0.40035647,-4.96969999,band_35.pdf
35,DFT,0,47,0.40603765,-4.98969997,band_35.pdf
35,DFT,0,48,0.41171884,-4.99649998,band_35.pdf
35,DFT,0,49,0.42876239,-5.00049999,band_35.pdf
35,DFT,0,50,0.44015261,-5.01949999,band_35.pdf
35,DFT,0,51,0.44583380,-5.04190000,band_35.pdf
35,DFT,0,52,0.45151498,-5.07849997,band_35.pdf
35,DFT,0,53,0.45719617,-5.13449998,band_35.pdf
35,DFT,0,54,0.46287735,-5.21559998,band_35.pdf
35,DFT,0,55,0.46855854,-5.32609996,band_35.pdf
35,DFT,0,56,0.47423972,-5.46849995,band_35.pdf
35,DFT,0,57,0.47992091,-5.64179995,band_35.pdf
35,DFT,0,58,0.48562994,-5.84139996,band_35.pdf
35,DFT,0,59,0.49699231,-6.29279999,band_35.pdf
35,DFT,0,60,0.51403587,-6.99929999,band_35.pdf
35,DFT,0,61,0.52539824,-7.43189998,band_35.pdf
35,DFT,0,62,0.53110727,-7.62729995,band_35.pdf
35,DFT,0,63,0.53678846,-7.80599994,band_35.pdf
35,DFT,0,64,0.54246965,-7.96649994,band_35.pdf
35,DFT,0,65,0.54815083,-8.10769998,band_35.pdf
35,DFT,0,66,0.55383202,-8.22859994,band_35.pdf
35,DFT,0,67,0.55951320,-8.32839997,band_35.pdf
35,DFT,0,68,0.56519439,-8.40649995,band_35.pdf
35,DFT,0,69,0.57087557,-8.46259998,band_35.pdf
35,DFT,0,70,0.57658460,-8.49639994,band_35.pdf
35,DFT,0,71,0.58226579,-8.50769996,band_35.pdf
35,DFT,0,72,0.58922803,-8.49079994,band_35.pdf
35,DFT,0,73,0.59619027,-8.44019997,band_35.pdf
35,DFT,0,74,0.60315250,-8.35619996,band_35.pdf
35,DFT,0,75,0.61011474,-8.23969993,band_35.pdf
35,DFT,0,76,0.61707697,-8.09119995,band_35.pdf
35,DFT,0,77,0.62403921,-7.91229995,band_35.pdf
35,DFT,0,78,0.63100145,-7.70439995,band_35.pdf
